CpG_ID,Dataset,chromosome,start,end,gene_name,gene_region,relation_to_island,P_haEWAS,Effect_haEWAS,FDR_haEWAS,P_Beta,Effect_Beta,FDR_Beta,Group
cg17944885,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr19,12225735,12225736,,,N_Shelf,8.79330930519032e-07,0.425905944508618,0.0148782411126024,2.19788992961334e-06,-0.420792162963717,0.0156734439852693,Common
cg18422972,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chrX,40029227,40029228,BCOR;BCOR,5'UTR;5'UTR,Island,1.32952859065714e-06,-0.0368287263408011,0.0200005720042387,1.81364168984584e-06,0.206684512416166,0.0140019804487737,Common
cg18477949,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr15,69760994,69760995,,,,0.000365342390498,0.125770617764202,0.244845507841157,1.72272492866092e-06,0.159394510050206,0.0139229767371911,Beta-only
cg18540305,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr13,114145361,114145362,TMCO3;DCUN1D2;TMCO3,5'UTR;TSS1500;1stExon,Island,0.47263953923874,0.0049611603553486,0.966257424953066,2.81511001685663e-05,-0.503473254116027,0.0481316076596187,Beta-only
cg18860329,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr13,43354421,43354422,C13orf30,TSS1500,,9.67313970036219e-06,0.268626228060132,0.0487890018970787,9.81555919545917e-05,0.25692778928849,0.0853367683045227,haEWAS-only
cg18897025,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr5,110413671,110413672,TSLP;TSLP,3'UTR;3'UTR,,8.4757492451485e-05,-0.182133373836561,0.132975514034325,1.2813378857925e-05,-0.251934903085013,0.0335134352519127,Beta-only
cg19018581,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr11,80817878,80817879,,,,1.99851890526959e-05,0.112766329282087,0.0713478218430331,1.82531093014762e-05,-0.150039954365259,0.0396916726598382,Beta-only
cg19060895,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr17,5419436,5419437,NLRP1;NLRP1;NLRP1;NLRP1;NLRP1,Body;Body;Body;Body;Body,,7.14191243937532e-05,0.0376389866161752,0.128189657364596,7.60958897214695e-06,-0.121173180616708,0.0278989024412334,Beta-only
cg19089328,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr11,71210210,71210211,NADSYN1,Body,,2.31523623703956e-05,0.350153327904187,0.066862484867118,4.27427874761583e-06,0.297802054633954,0.0197595764900928,Beta-only
cg19226017,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr6,35697185,35697186,FKBP5;LOC285847,TSS1500;Body,N_Shore,9.84615395294839e-05,0.125597508164383,0.143510090867994,3.07733860377244e-05,-0.25196843396965,0.0499081539707532,Beta-only
cg19362611,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr6,3849442,3849443,FAM50B,TSS200,Island,2.62306821463498e-05,-0.107346247013876,0.0773326214650859,8.46251998871489e-06,0.190184122383775,0.0283861261857154,Beta-only
cg19458529,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr5,66347164,66347165,MAST4;MAST4,Body;Body,,5.04333485259704e-05,-0.0996095944810543,0.108488577414805,1.86489570519089e-05,-0.106604214082225,0.0397007420834965,Beta-only
cg19478711,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr6,30563433,30563434,,,,1.0,0.0,1.0,8.24132964221901e-06,-0.179432250145916,0.027946579343468,Beta-only
cg19546057,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr11,128776216,128776217,C11orf45;KCNJ5,TSS1500;5'UTR,,2.39190816514306e-05,-0.0126704120186437,0.0728133415450732,2.48909554297285e-05,0.178232306481267,0.0459962157960576,Beta-only
cg19570155,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr2,36765605,36765606,CRIM1,Body,,9.64386575678605e-06,0.125771661950663,0.0516773677279082,9.52828097199663e-06,-0.211301598120315,0.0293565419336078,Beta-only
cg19769147,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr14,105860954,105860955,PACS2;PACS2,Body;Body,N_Shelf,9.69644137915506e-05,-0.0478422217332108,0.142933993586008,2.51097218998277e-05,0.128198123138531,0.0459962157960576,Beta-only
cg19881557,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr14,20967426,20967427,,,,6.87518627933009e-06,0.223075560737465,0.042477192562461,8.52199907886153e-06,0.190007780108658,0.0283861261857154,Common
cg20090162,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr2,47261900,47261901,TTC7A,Body,,3.593098906483e-06,-0.214526080734902,0.0316680219887038,1.29619017321406e-05,-0.209853399873176,0.0335134352519127,Common
cg20290360,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr1,204956391,204956392,NFASC;NFASC;NFASC;NFASC,Body;Body;Body;Body,,1.05481095749894e-05,-0.170103777288387,0.0516773677279082,2.88706510922319e-05,0.177888073816755,0.0485632995111501,Beta-only
cg20310606,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr15,75981391,75981392,CSPG4,Body,Island,2.01672334514521e-05,-0.182305384943414,0.0713478218430331,2.33161445061219e-05,0.188533069042735,0.0445133655333665,Beta-only
cg20503109,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr17,74565795,74565796,ST6GALNAC2,Body,,1.05855507853227e-05,-0.0782977232651633,0.0496145982038052,1.04368379355067e-05,-0.0940845248561902,0.0302641684447356,Common
cg20519581,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr20,48959844,48959845,,,N_Shore,3.1392225380425e-05,0.0648813607718499,0.0852540513700193,2.97147397889607e-05,-0.220485954125454,0.0486796705210927,Beta-only
cg20672711,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr3,110965888,110965889,,,,2.45495401170036e-05,-0.164429265901608,0.0686188909318941,3.49633596329597e-06,-0.198139936784009,0.0182304596377806,Beta-only
cg20686125,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr1,243902978,243902979,AKT3;AKT3,Body;Body,,1.0,0.0,1.0,7.26220676485226e-06,-0.124069443393009,0.0276212914551311,Beta-only
cg20840825,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr17,20059238,20059239,CYTSB;CYTSB;CYTSB;CYTSB,TSS200;Body;TSS200;Body,Island,1.0,0.0,1.0,7.80174851475661e-06,0.192293915103553,0.027946579343468,Beta-only
cg21406144,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr2,59919051,59919052,,,,9.44456647572956e-05,-0.132906405478177,0.14055514130687,1.09085138776254e-05,-0.143218898340282,0.0307098183580382,Beta-only
cg21473728,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr8,2031651,2031652,MYOM2,Body,,4.66418944460136e-05,0.196264978244753,0.103131323867706,8.60510262436698e-06,-0.217528954699214,0.0283861261857154,Beta-only
cg21473786,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr2,44311918,44311919,,,N_Shelf,0.000139919406327,-0.11859258099716,0.163950966430961,2.28444798098011e-05,-0.141649792216114,0.0440131727759044,Beta-only
cg21585138,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr3,50645106,50645107,CISH;CISH,Body;Body,N_Shelf,0.0004891787655015,-0.212569743842343,0.258290949308959,2.60519499481219e-05,0.27467376263167,0.0466163594575403,Beta-only
cg21604516,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr8,30890469,30890470,PURG;PURG;PURG;WRN,TSS200;1stExon;5'UTR;TSS1500,,1.0,0.0,1.0,2.84206583000425e-05,0.164984481935822,0.0481316076596187,Beta-only
cg21613324,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr5,175875188,175875189,FAF2,TSS200,Island,1.0,0.0,1.0,9.76136488260762e-06,-0.219957931876649,0.0293565419336078,Beta-only
cg21915828,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr19,1992866,1992867,BTBD2,Body,N_Shore,1.77772583838235e-05,0.206572170988113,0.0614324800946753,1.86736386537552e-05,0.191511872615898,0.0397007420834965,Beta-only
cg21962204,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr1,217604232,217604233,GPATCH2,3'UTR,,0.0007004066630423,-0.139538950404271,0.30095345098925,2.9592184085761e-05,-0.172932480387354,0.0486432309502202,Beta-only
cg22197936,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr5,76325203,76325204,AGGF1,TSS1500,N_Shore,1.22972454022167e-05,-0.16081038430008,0.0516953377078547,4.09320866076809e-06,-0.175230979137112,0.0196521432094424,Beta-only
cg22434506,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr12,6657818,6657819,IFFO1;IFFO1;IFFO1,Body;Body;Body,Island,5.54567441095324e-05,-0.18949130428125,0.1124035993798,1.11433731096516e-05,0.207423782320831,0.0307098183580382,Beta-only
cg22505006,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr1,154981829,154981830,ZBTB7B,5'UTR,,4.18799548840443e-06,0.345318649706406,0.0316680219887038,6.31563742097349e-06,0.188656815821293,0.0245004796101296,Common
cg22539182,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr10,850393,850394,,,N_Shore,1.8686209165973e-05,-0.0342238921060442,0.0711107361444223,1.85997152721032e-05,0.184521160805994,0.0397007420834965,Beta-only
cg22548220,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr6,27277996,27277997,POM121L2,1stExon,N_Shore,5.44558640950448e-06,-0.12513048399294,0.0358152704871555,2.62601817029723e-06,-0.137211908911922,0.0172426756223688,Common
cg22549086,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr2,46406516,46406517,PRKCE,Body,,6.98742350078426e-05,-0.0222929498046814,0.128189657364596,2.17611104274914e-05,0.138165165646818,0.0435004692600029,Beta-only
cg22552457,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr19,10792615,10792616,ILF3;ILF3;ILF3;ILF3;ILF3,Body;Body;Body;Body;Body,,1.11884012706865e-05,-0.380378645257338,0.0496646513688119,2.85923325236424e-06,-0.142945392440271,0.0177415523238492,Common
cg22799499,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr1,40773045,40773046,COL9A2,Body,S_Shelf,0.263594697823335,-0.015679017703014,0.934645557347101,1.02021210773235e-07,-0.172116961989708,0.0027100527677286,Beta-only
cg22864500,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr2,28491946,28491947,BRE;BRE;BRE;BRE;BRE,Body;Body;Body;Body;Body,,0.000128344649636,-0.151784009215065,0.160403009324,2.51273562785597e-05,-0.176627987460748,0.0459962157960576,Beta-only
cg22872634,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr1,100462710,100462711,SLC35A3,Body,,5.2186166313791e-07,0.219238415377576,0.0135391441976724,2.63892771315886e-07,-0.246356136419554,0.0045702175352923,Common
cg22996670,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr14,84245709,84245710,,,,4.6645993135822e-07,-0.159974284918792,0.0090575412480924,2.47833578618764e-07,-0.166515602488889,0.0044510635349287,Common
cg23047792,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr19,49122488,49122489,RPL18;SPHK2,TSS200;TSS200,Island,1.0,0.0,1.0,3.15825906031505e-06,0.195383095610668,0.0178440637741818,Beta-only
cg23053742,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr8,71564125,71564126,LACTB2,Body,,5.35553599404377e-05,0.243233000253382,0.111991123707243,1.55360446414643e-05,0.259335280261115,0.0360463739684448,Beta-only
cg23054321,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr19,2289682,2289683,,,N_Shore,2.12364891600331e-06,0.0562836027327798,0.0258261590157167,1.59109360237044e-06,0.322763607567997,0.0133025575238046,Common
cg23344523,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr6,160380572,160380573,,,,6.75624627590778e-05,-0.264860845794298,0.121902413448094,5.3229255353356e-06,-0.20206655386949,0.021370838852766,Beta-only
cg23510258,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr17,80840821,80840822,TBCD,Body,,0.0001931190158096,0.228096009773351,0.182287363603488,8.02072840183677e-06,0.275067835918174,0.027946579343468,Beta-only
cg23669118,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr16,1538347,1538348,C16orf38,1stExon,S_Shore,0.0001536517177556,-0.138436185011272,0.173534053217096,2.84868779570742e-05,0.228724561699782,0.0481316076596187,Beta-only
cg23740758,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr6,11324433,11324434,NEDD9,5'UTR,,5.67805868724391e-05,0.141552507734122,0.114135315139498,2.4846714388278e-05,0.152041980441241,0.0459962157960576,Beta-only
cg23987736,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr1,22380393,22380394,CDC42;CDC42;CDC42,5'UTR;5'UTR;5'UTR,S_Shore,0.0121639336507115,0.0157404875715287,0.605552667376149,1.28845791275208e-05,0.206364376019857,0.0335134352519127,Beta-only
cg24025508,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr6,564052,564053,EXOC2,Body,,8.60752389462208e-05,-0.178041161578412,0.132975514034325,2.28449229324236e-05,-0.191610614948535,0.0440131727759044,Beta-only
cg24119500,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr6,69420780,69420781,BAI3,Body,,0.0001001790826595,-0.115062507451673,0.146188206705287,2.92802688304296e-05,-0.141280578597014,0.0486432309502202,Beta-only
cg24159721,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr1,565170,565171,,,,2.01101236072332e-14,0.350178721749024,8.200305103321491e-09,0.0002100618411063,0.32545979155626,0.118720929841249,haEWAS-only
cg24215776,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr11,65152051,65152052,,,N_Shore,9.17301967239037e-06,-0.160925644275674,0.0487890018970787,7.9825295223562e-06,-0.155331072725537,0.027946579343468,Common
cg24450653,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr1,205060293,205060294,RBBP5,Body,,7.31279855577614e-08,-0.193812728045776,0.0028499384111358,2.67742458400293e-08,-0.15000474536884,0.0013573333208104,Common
cg24586978,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr13,99612723,99612724,DOCK9;DOCK9;DOCK9;DOCK9,Body;Body;Body;Body,,2.98723301754882e-05,-0.179223690535833,0.0766103149412505,1.51266718741803e-05,-0.1586963593537,0.035265290121211,Beta-only
cg24587349,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr3,163632090,163632091,,,,0.0001296072062699,-0.133515880480693,0.160403009324,1.11460889822686e-05,-0.159191031952524,0.0307098183580382,Beta-only
cg24800130,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr19,1885442,1885443,FAM108A1;FAM108A1;FAM108A1;FAM108A1,1stExon;1stExon;5'UTR;5'UTR,Island,1.0,0.0,1.0,4.90081325162364e-06,0.151792851707891,0.0208463829783998,Beta-only
cg24843003,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr19,1409547,1409548,DAZAP1;DAZAP1,Body;Body,S_Shore,9.10376549125481e-08,0.273471529740372,0.0028499384111358,5.72145457703836e-07,0.21570336908116,0.0074984610517127,Common
cg25114611,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr6,35696870,35696871,FKBP5;LOC285847,TSS1500;Body,S_Shore,3.92954861146836e-07,-0.201038530484776,0.008433431775255,5.54937153702751e-07,-0.204723700024774,0.0074972088322733,Common
cg25132241,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr14,92396859,92396860,FBLN5,Body,,1.02313988587755e-05,-0.14297778199979,0.0516773677279082,1.59539712969343e-05,0.167665232395169,0.0368397709495022,Beta-only
cg25213452,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr1,206630385,206630386,SRGAP2;SRGAP2,Body;Body,,5.87205707054489e-06,0.104706221063939,0.0452932152046682,1.17964808059678e-05,-0.1326442422545,0.0317795226832638,Common
cg25338454,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr12,26900022,26900023,ITPR2,Body,,7.72835444096623e-05,-0.116268478907629,0.127072221386806,2.62966495388789e-06,-0.160939793342033,0.0172426756223688,Beta-only
cg25367558,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr6,41840102,41840103,USP49,5'UTR,,6.75978939868834e-06,-0.204821159733273,0.0424067588169714,0.0001373020106674,-0.177553992980435,0.0971069158858164,haEWAS-only
cg25409554,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr1,234871422,234871423,,,,4.39153378671444e-06,0.276436058240015,0.0316680219887038,6.35660488741318e-05,0.175945567369849,0.071352448430318,haEWAS-only
cg25423174,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr3,12236303,12236304,,,,3.04150960170071e-05,-0.245677818109667,0.0775147731428435,4.27885002860535e-06,-0.252800733820453,0.0197595764900928,Beta-only
cg25600951,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr2,62419885,62419886,,,N_Shelf,1.13804738669043e-05,-0.177911961446515,0.0496646513688119,8.99925533612078e-06,-0.179150264913454,0.0284686982659832,Common
cg25662857,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr17,80275542,80275543,CD7,TSS200,N_Shore,0.0001808656614457,-0.0951036433840894,0.18719547857069,2.16451537177433e-05,0.143572462672981,0.0435004692600029,Beta-only
cg25738070,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr6,82733214,82733215,,,,4.50436588112127e-06,-0.132567392272544,0.0316680219887038,4.17644051604774e-06,-0.140733198024036,0.0196623981137895,Common
cg25817701,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr7,2140143,2140144,MAD1L1;MAD1L1;MAD1L1,Body;Body;Body,,6.40130855577476e-06,-0.131528543608004,0.0452932152046682,5.89982863998918e-06,0.251083625386853,0.023259570769249,Common
cg26103306,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr4,154515617,154515618,KIAA0922;KIAA0922,Body;Body,,8.44899542923404e-07,0.101332044232289,0.0148782411126024,3.00924708408506e-06,-0.191561678313825,0.0177415523238492,Common
cg26234543,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr2,62732450,62732451,TMEM17,Body,N_Shore,4.49182365027735e-05,0.0615303433581997,0.101042404619554,1.01485089232195e-05,-0.138697392498406,0.0301913159602504,Beta-only
cg26341831,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr1,226036279,226036280,TMEM63A,Body,,0.0005827454262983,0.131886362996437,0.286310191618059,2.67022352433369e-05,0.177991800274876,0.0472568168156687,Beta-only
cg26516935,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr6,137117243,137117244,,,S_Shelf,3.53995587319833e-06,-0.146357382989402,0.0316680219887038,3.19103246971673e-06,-0.166379476041792,0.0178440637741818,Common
cg26610247,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr8,142297175,142297176,,,S_Shore,3.84957593497829e-06,-0.0244882400402028,0.0365389541775662,1.61252541426434e-05,0.160398346952971,0.0370588145170058,Common
cg26663590,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr16,28959310,28959311,,,S_Shore,0.0001622282305614,0.20682001835293,0.175468980307808,2.58182984606787e-05,0.232411127134436,0.0465417540321819,Beta-only
cg26680989,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr16,85560739,85560740,,,,3.70404164518972e-06,-0.0774546928100335,0.0365389541775662,3.30124376874818e-06,0.180831246619045,0.0178440637741818,Common
cg26712428,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr10,105218771,105218772,CALHM1,TSS200,S_Shore,1.88999988749856e-05,0.180470340536775,0.0622797545383324,9.04109266732535e-06,0.211573072219042,0.0284686982659832,Beta-only
cg26720010,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr7,45147131,45147132,TBRG4;SNORA5B;TBRG4;TBRG4,Body;TSS1500;Body;Body,N_Shelf,3.10194230584772e-05,-0.107826297663182,0.0850104764648868,1.09967712685496e-05,0.156054408708191,0.0307098183580382,Beta-only
cg26829071,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr12,131590596,131590597,GPR133,Body,,0.003281690953915,0.128319627765463,0.48802885495183,1.71533203139689e-05,0.138752414420228,0.0383682318826853,Beta-only
cg26842080,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr5,42922968,42922969,,,N_Shore,0.500357541582883,-0.0193540408417509,0.969602090664354,2.65997640414843e-05,-0.176022324052752,0.0472479039549613,Beta-only
cg26862964,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr4,114878283,114878284,ARSJ,Body,,0.0001069742337052,0.166423906242393,0.149211418689994,1.4417871006807e-05,-0.19944851757705,0.0348174771025887,Beta-only
cg26955383,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr10,105218660,105218661,CALHM1,TSS200,S_Shore,2.44294972587551e-07,-0.0509641327923822,0.0090722188769319,1.15469606306103e-07,0.243717419605743,0.0027996587540568,Common
cg27026509,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr1,36348944,36348945,EIF2C1;EIF2C1,1stExon;5'UTR,Island,1.0,0.0,1.0,2.41904705921006e-05,-0.107198488558171,0.0456409982646931,Beta-only
cg27093403,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr12,25083077,25083078,BCAT1,Body,,6.74160845884195e-05,-0.0950824826728855,0.121902413448094,1.47076992140839e-05,-0.106704179066866,0.0348174771025887,Beta-only
cg27143049,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr11,14665558,14665559,PDE3B;PSMA1;PDE3B,1stExon;TSS1500;5'UTR,Island,1.0,0.0,1.0,2.03002775798268e-05,0.163778411042924,0.0417116512846478,Beta-only
cg27229664,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr16,85096666,85096667,KIAA0513,5'UTR,,1.12546715793064e-06,-0.137011049866355,0.0182494030713804,5.19321179160122e-06,0.19226067167537,0.0213413278165075,Common
cg27248073,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr17,6347727,6347728,FAM64A,TSS200,Island,1.0,0.0,1.0,2.13703102430839e-05,0.162294629565244,0.0435004692600029,Beta-only
cg27257291,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr7,128767981,128767982,LOC407835,Body,Island,3.72182057951201e-05,-0.169840894362623,0.0950089504871682,8.73419610942159e-06,0.19978317967209,0.0284391897786258,Beta-only
cg27307975,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr15,58797839,58797840,LIPC,Body,,2.6925767020128e-06,0.171926935814502,0.0299382987651028,3.97069854397995e-06,-0.286695018481578,0.0192545922585112,Common
cg27509347,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr1,28385657,28385658,EYA3,5'UTR,,7.23088367281788e-06,-0.152928697998771,0.0433608446362492,7.41958942552153e-06,-0.157714374410771,0.0277084767874554,Common
