CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_haEWAS,Effect_haEWAS,FDR_haEWAS,P_Beta,Effect_Beta,FDR_Beta,Group
cg11107657,HCV_Status_Blood,chr5,167687025,167687026,ODZ2,Body,N_Shelf,4.369560771687868e-06,-0.1264209825917822,0.0182968301537849,0.0001851616598686,-0.1028340646983978,0.1158323706835265,haEWAS-only
cg08122652,HCV_Status_Blood,chr3,122281939,122281940,PARP9;PARP9;DTX3L;PARP9;PARP9;PARP9;PARP9,5'UTR;5'UTR;TSS1500;5'UTR;5'UTR;5'UTR;5'UTR,N_Shore,4.249015936612152e-10,0.1988274906405595,3.5931546553493373e-05,0.0001892064521523,-0.1247911317457444,0.1165484909706107,haEWAS-only
cg20203395,HCV_Status_Blood,chr5,56204925,56204926,C5orf35,TSS200,N_Shore,1.703555161760353e-05,-0.1215063989187593,0.0421372357188397,0.0002033867792184,-0.1043094566787411,0.1186535168406221,haEWAS-only
cg14989226,HCV_Status_Blood,chr7,75897850,75897851,SRRM3,Body,S_Shore,1.2479699150637904e-05,-0.1405487232317806,0.0359659204888746,0.0002313392647801,-0.1160058519609538,0.1207747312256177,haEWAS-only
cg24754987,HCV_Status_Blood,chr5,138739873,138739874,SPATA24,TSS200,Island,3.126533027156777e-05,0.1381539810891915,0.0468306107685928,0.0002352728590962,0.1204500241870052,0.1213857025530757,haEWAS-only
cg01302562,HCV_Status_Blood,chr12,130998679,130998680,RIMBP2,5'UTR,,1.0604998201384567e-05,0.1662418301344318,0.0348702607124227,0.0002499826318936,-0.138191377074453,0.1231820327244517,haEWAS-only
cg03929796,HCV_Status_Blood,chr3,52231840,52231841,ALAS1;ALAS1,TSS1500;TSS1500,N_Shore,2.1762988641611464e-05,-0.1330985770296091,0.0491582863703416,0.0002969189280652,-0.1121152385232388,0.1303233826175999,haEWAS-only
cg04440769,HCV_Status_Blood,chr16,4743732,4743733,NUDT16L1,1stExon,Island,6.397604904640802e-06,0.115267966845236,0.0278437376197044,0.0003002155079793,0.1131120240138805,0.1307887528197316,haEWAS-only
cg09888920,HCV_Status_Blood,chr5,474111,474112,LOC25845;SLC9A3,TSS1500;Body,Island,4.023756023144117e-06,-0.1564427223387428,0.0210665758469721,0.0003104937484849,0.1256430371429278,0.132813294509009,haEWAS-only
cg13768503,HCV_Status_Blood,chr9,72767353,72767354,MAMDC2,Body,,9.137209194223885e-06,0.1036531220296046,0.0251870626685955,0.0003203790082389,0.0840045494996274,0.1346435923736863,haEWAS-only
cg13234997,HCV_Status_Blood,chr12,110011138,110011139,MVK;MMAB;MVK,TSS1500;Body;TSS1500,Island,1.874406475145872e-06,0.1288198480679082,0.0106009966763646,0.0003221088844928,0.0962910890823498,0.1348537298077807,haEWAS-only
cg15637254,HCV_Status_Blood,chr2,240280257,240280258,HDAC4,5'UTR,,2.7013610181905525e-05,0.0834221534653414,0.0432254659548785,0.00036056493761,0.0712555883598865,0.137797441918944,haEWAS-only
cg24052530,HCV_Status_Blood,chr1,44820828,44820829,ERI3;ERI3,5'UTR;1stExon,Island,1.1283202621388613e-05,0.1220119455840623,0.0348702607124227,0.0004161392347249,0.1090585486770414,0.144921464096445,haEWAS-only
cg19814309,HCV_Status_Blood,chr19,3275998,3275999,BRUNOL5,Body,S_Shore,2.376553247252952e-05,-0.1178906414898638,0.0503975399423316,0.000417404288252,0.1030536443598005,0.1451008671531684,haEWAS-only
cg26406176,HCV_Status_Blood,chr13,19919158,19919159,LOC100101938,TSS200,Island,1.0945654007299056e-05,-0.1488429444491035,0.0348702607124227,0.0005032682586541,0.1189655561687478,0.1551968586406729,haEWAS-only
cg21911064,HCV_Status_Blood,chr6,15517445,15517446,JARID2,Body,Island,2.566766183534921e-05,0.1487594960387462,0.0416817414679501,0.0005033925035468,0.1275137239481205,0.1551968586406729,haEWAS-only
cg04954144,HCV_Status_Blood,chr19,2819672,2819673,ZNF554,TSS200,Island,4.5670416399473254e-07,-0.1793918779880626,0.0057386339659262,0.0005351567037408,-0.1176871448291007,0.1581814501793007,haEWAS-only
cg08104845,HCV_Status_Blood,chr1,182356337,182356338,GLUL;GLUL;GLUL,Body;Body;Body,N_Shelf,1.1235069493240875e-05,-0.1047566879895536,0.0275344794191309,0.0006629674487752,-0.0810695154411396,0.1692817067517362,haEWAS-only
cg03329539,HCV_Status_Blood,chr2,233283329,233283330,,,N_Shore,2.052392867091513e-05,-0.1491350408308179,0.0378226026632749,0.0007345166744786,-0.1197938954747488,0.1746507925055421,haEWAS-only
cg21809161,HCV_Status_Blood,chr1,59617037,59617038,,,,6.750506578172155e-06,-0.1603476172236138,0.0226148097884076,0.0007782984598865,-0.1151750836313793,0.1782146417397144,haEWAS-only
cg00575153,HCV_Status_Blood,chr8,145047469,145047470,PLEC1;PLEC1,Body;Body,Island,1.0018676456558875e-05,-0.1649105490736196,0.0342086618622631,0.000854453043247,-0.122970265127504,0.1826499571776135,haEWAS-only
cg06723904,HCV_Status_Blood,chr10,94179809,94179810,,,N_Shore,1.4660054841377282e-05,-0.1454712289219599,0.0308263363429955,0.0008675206584631,-0.1070276998011769,0.1836349546596729,haEWAS-only
cg15889061,HCV_Status_Blood,chr14,35184805,35184806,CFL2;CFL2;CFL2;CFL2,TSS1500;TSS1500;TSS1500;TSS1500,S_Shore,1.1244890529235664e-05,0.1158549236349701,0.0348702607124227,0.0009366540815033,-0.0791114553787136,0.1868611693828999,haEWAS-only
cg23059452,HCV_Status_Blood,chr9,86983432,86983433,SLC28A3,TSS200,,1.122806271755353e-05,-0.1545888795255643,0.0348702607124227,0.0010123409478369,0.1152729238136278,0.192613543172522,haEWAS-only
cg10092518,HCV_Status_Blood,chr1,57670054,57670055,DAB1,Body,,1.33972249099466e-05,0.1173021085365753,0.0375759861842522,0.00107351436716,-0.0954731222237789,0.1970924130269115,haEWAS-only
cg02222791,HCV_Status_Blood,chr14,88621424,88621425,,,,2.170250690390986e-05,0.1506873409299306,0.0491582863703416,0.0010783925727756,-0.1176241939356739,0.1972854062725509,haEWAS-only
cg18077307,HCV_Status_Blood,chr2,98377791,98377792,TMEM131,Body,,1.212714716768146e-05,-0.157178645140615,0.0356031506656568,0.001099395437751,0.1193155655497701,0.1987019664300767,haEWAS-only
cg15509177,HCV_Status_Blood,chr13,19919208,19919209,LOC100101938,TSS200,Island,2.206491638324587e-05,-0.1592041697716101,0.0491582863703416,0.0011029522985642,0.1227201883547149,0.1987339004562495,haEWAS-only
cg21776286,HCV_Status_Blood,chr7,99964298,99964299,PILRB;PILRB;PILRB,Body;Body;Body,,2.1750921182938872e-05,0.136973451635174,0.0385670874259301,0.0011211555361995,0.1096581648601114,0.2005106453111949,haEWAS-only
cg24139443,HCV_Status_Blood,chr17,74131549,74131550,,,N_Shelf,8.14899941974571e-06,0.151703036313165,0.0301308524231856,0.0012086480951333,-0.1114805593896367,0.2059225868869029,haEWAS-only
cg22930808,HCV_Status_Blood,chr3,122281881,122281882,PARP9;PARP9;DTX3L;PARP9;PARP9;PARP9;PARP9,5'UTR;5'UTR;TSS1500;5'UTR;5'UTR;5'UTR;5'UTR,N_Shore,2.898426231124072e-07,-0.1734914515343583,0.0032858901112958,0.0016128236722834,-0.1066630561491056,0.2249363161924875,haEWAS-only
cg21752340,HCV_Status_Blood,chr12,127220617,127220618,,,,3.114777142861353e-06,-0.1323967786345803,0.0145962016659789,0.0016880557337493,-0.0883869455633744,0.228713355634036,haEWAS-only
cg10381076,HCV_Status_Blood,chr19,42829639,42829640,MEGF8,TSS200,Island,1.1322486312062476e-05,-0.1213710334067417,0.0348702607124227,0.0017894230319877,0.0930392959180339,0.2326589934266918,haEWAS-only
cg11948252,HCV_Status_Blood,chr1,160771900,160771901,LY9;LY9,3'UTR;Body,Island,1.521440205166511e-07,0.1826048637809992,0.0023617368137458,0.0024292804098274,-0.1036962519006193,0.2565469586320428,haEWAS-only
cg08876481,HCV_Status_Blood,chr10,858923,858924,LARP4B,Body,S_Shelf,3.0949853249271135e-05,0.1423044582201339,0.0465707268883115,0.003829198458208,0.0910150896844478,0.2956085425599161,haEWAS-only
cg01525949,HCV_Status_Blood,chr12,133405482,133405483,GOLGA3,TSS200,Island,2.1213227349709983e-05,0.1270257743157773,0.0385670874259301,0.0041797124729168,0.0867066718340451,0.3034039935368625,haEWAS-only
cg21541120,HCV_Status_Blood,chr5,112630413,112630414,MCC;MCC;MCC,5'UTR;1stExon;Body,Island,1.4189720121238428e-05,0.1139085051765714,0.0306225362626947,0.0043699780973315,0.0729247169663375,0.3075703788420212,haEWAS-only
cg07750378,HCV_Status_Blood,chr7,50132764,50132765,ZPBP;ZPBP,1stExon;1stExon,Island,6.470484941850832e-06,-0.1638819190670898,0.0278437376197044,0.0045924886624065,0.1020512599886259,0.3123075775916562,haEWAS-only
cg00215801,HCV_Status_Blood,chr6,34855797,34855798,TAF11;TAF11;ANKS1A,1stExon;5'UTR;TSS1500,Island,6.756287143975349e-06,0.1224210144092645,0.0226148097884076,0.0057986196638952,0.0722170483041658,0.3347447761627138,haEWAS-only
cg01576531,HCV_Status_Blood,chr8,29206508,29206509,DUSP4;DUSP4,TSS200;Body,Island,5.982996639273987e-06,0.1278134793375523,0.0217386891771594,0.0078447107293575,0.07273509476696,0.3647908332361055,haEWAS-only
cg06384413,HCV_Status_Blood,chr17,46671215,46671216,LOC404266;LOC404266;LOC404266;LOC404266;HOXB5,Body;Body;Body;Body;TSS200,Island,7.352089137171403e-06,0.1188284194351473,0.0234512248615019,0.0146507009184078,0.0703329816644702,0.4319292238142033,haEWAS-only
cg00400810,HCV_Status_Blood,chr15,42066822,42066823,MAPKBP1;MAPKBP1,5'UTR;5'UTR,Island,1.9851957656584374e-05,0.1136228025143882,0.0369999884441707,0.0148047199111585,0.0620556526733643,0.4334699327708728,haEWAS-only
cg02827328,HCV_Status_Blood,chr9,100881403,100881404,TRIM14;TRIM14;TRIM14;TRIM14,1stExon;1stExon;1stExon;1stExon,Island,2.200721230244073e-05,-0.1291170259381035,0.0491582863703416,0.0307715806141174,0.0670964692867743,0.5186800101861779,haEWAS-only
cg11888571,HCV_Status_Blood,chr10,102027403,102027404,CWF19L1;CWF19L1,1stExon;5'UTR,Island,7.903201710747023e-06,-0.166506750964614,0.0299115236506276,0.0422131035030957,-0.076698034985312,0.5626886467555743,haEWAS-only
cg08140412,HCV_Status_Blood,chr12,52014778,52014779,SCN8A,5'UTR,,6.519460486981961e-06,-0.1166954320331521,0.0222767248398304,0.0443271528529736,-0.110049984552895,0.5697983291892862,haEWAS-only
cg12741231,HCV_Status_Blood,chr8,19321936,19321937,CSGALNACT1;CSGALNACT1;CSGALNACT1,Body;Body;Body,S_Shelf,1.1201622789625874e-05,0.1326647791528631,0.0275344794191309,0.1064725514066225,0.1240595319562161,0.6933309515017106,haEWAS-only
cg22700091,HCV_Status_Blood,chr15,48470612,48470613,MYEF2,TSS200,Island,4.888058319883698e-06,-0.1609720401641446,0.0239921941281254,0.1094296065372754,-0.1136688823487583,0.6978618101424134,haEWAS-only
cg15997020,HCV_Status_Blood,chr8,140990656,140990657,TRAPPC9;TRAPPC9,Body;Body,,2.3271832363736263e-05,-0.140407717900912,0.0397594407636024,0.1609820254560031,-0.104193594725927,0.7579983055500038,haEWAS-only
cg18207109,HCV_Status_Blood,chr10,71889019,71889020,AIFM2,5'UTR,N_Shelf,1.743375891362612e-05,-0.1070616182183917,0.034285103641635,0.2036926820556014,-0.0173726988980896,0.7984057580828575,haEWAS-only
cg06813297,HCV_Status_Blood,chr12,132537251,132537252,EP400,Body,,1.1278255575529116e-05,-0.1652591237575817,0.0275344794191309,0.2615137759745031,-0.1090282506741221,0.8378990446958929,haEWAS-only
cg18664856,HCV_Status_Blood,chr14,105240263,105240264,AKT1;AKT1;AKT1,Body;Body;Body,Island,1.4044132880368042e-05,-0.1541541475993248,0.0305090650363004,0.4308918270284523,-0.0760791535334009,0.9120211923933476,haEWAS-only
