CpG_ID,Dataset,chromosome,start,end,gene_name,gene_region,relation_to_island,P_haEWAS,Effect_haEWAS,FDR_haEWAS,P_Beta,Effect_Beta,FDR_Beta,Group
cg09673650,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr14,103284737,103284738,TRAF3;TRAF3;TRAF3;TRAF3,5'UTR;5'UTR;5'UTR;5'UTR,,6.2862438154779e-06,-0.213877126797757,0.0239433469690871,0.0002483859836371,-0.167664805873413,0.192753774085714,haEWAS-only
cg18538723,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr10,80566959,80566960,,,,1.79775570543171e-07,-0.183755847940114,0.0035793157469641,2.79663173762303e-06,-0.161453262593246,0.029682090899144,Common
cg22757957,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,91440433,91440434,ZNF644;ZNF644;ZNF644,Body;Body;Body,,3.38154103922355e-06,-0.168033518623928,0.0158964600449227,0.000312200787083,-0.115622029950216,0.20346344382471,haEWAS-only
cg00490859,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr12,6662254,6662255,IFFO1;IFFO1;IFFO1;IFFO1,Body;Body;Body;Body,N_Shelf,3.12161329708961e-06,0.280900448480063,0.0154493970826425,0.0003655180481042,0.199214958807854,0.213142581648707,haEWAS-only
cg17588954,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr8,19565764,19565765,,,,8.39677507996474e-06,-0.214495857275848,0.0271250252808488,0.0034046603542814,-0.144744327556307,0.391717208991798,haEWAS-only
cg08868976,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr2,110884555,110884556,NPHP1;NPHP1;NPHP1;NPHP1,Body;Body;Body;Body,,7.06887591886366e-06,0.117403140772612,0.0355125181951419,0.000121375977717,-0.165018948291395,0.153233313545579,haEWAS-only
cg25614701,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr17,38464730,38464731,RARA,TSS1500,,1.03396092623665e-05,0.0998631573500865,0.0431385152830112,1.84926777446618e-07,-0.234784653435864,0.0075161782886952,Common
cg00641828,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr8,141715451,141715452,PTK2;PTK2,Body;Body,,2.97015967547045e-05,0.205624484183113,0.0468616942957706,9.98270299283867e-06,0.227406596315139,0.0577205259023132,haEWAS-only
cg18130370,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr22,37270153,37270154,NCF4;NCF4,Body;Body,,2.93313763407438e-06,-0.232899793890415,0.0151568655770794,0.0009198132826154,-0.157178080596109,0.278103215134576,haEWAS-only
cg08087326,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr6,151042469,151042470,PLEKHG1,5'UTR,,2.39245744858026e-05,-0.260619156467178,0.0426225683185899,0.0002948732264884,-0.169870272239086,0.200618025757037,haEWAS-only
cg05493952,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr16,71763859,71763860,AP1G1;AP1G1,3'UTR;3'UTR,,5.11896695004101e-06,-0.187444791832781,0.0211293788430482,5.08110578073044e-05,-0.173214533265203,0.108165822789987,haEWAS-only
cg19983751,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr5,173233566,173233567,,,,1.83307150857244e-05,-0.160031183566468,0.0393928231047143,0.0004646648096291,-0.132255818834092,0.227973687603505,haEWAS-only
cg06793436,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr2,232173844,232173845,ARMC9;ARMC9;ARMC9,Body;Body;Body,,8.29824077435396e-06,0.12613994103605,0.0384405753789204,0.0007541573651353,-0.156633949060453,0.262434753066924,haEWAS-only
cg12308664,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr7,27250344,27250345,,,N_Shelf,1.94533965595139e-05,-0.121613012770934,0.0403019740949022,0.0044805898043813,-0.0933501653051519,0.419628389918108,haEWAS-only
cg01596520,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr19,14225029,14225030,PRKACA;PRKACA,TSS200;Body,N_Shelf,1.60989976806489e-05,-0.225678790335406,0.0365053220819613,0.0002604561821661,-0.157685313630029,0.196629294607613,haEWAS-only
cg17843520,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr7,47552218,47552219,TNS3,5'UTR,,1.90239006389659e-07,-0.291092127190476,0.005073853553688,4.62116209823733e-08,0.380696645938715,0.0031211580874882,Common
cg16768646,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr16,49675616,49675617,ZNF423;ZNF423,Body;Body,S_Shelf,8.73654954305538e-06,0.216011424580585,0.0385183935924785,6.61203700404598e-06,-0.241820455204157,0.0499434124224464,Common
cg19788036,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr15,70290586,70290587,,,,1.11208827490689e-05,-0.17277052292476,0.0312370830104001,0.0044274242252562,-0.11886428063658,0.419122333976734,haEWAS-only
cg16503259,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr6,131831544,131831545,,,,3.04262673288734e-05,-0.167527834361023,0.0472487424558986,0.0003702797844054,-0.153409475113891,0.213751270166993,haEWAS-only
cg25910699,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr8,128048285,128048286,,,,7.81947544858767e-07,-0.170459911033748,0.0077708043962708,0.000109680971361,-0.139143667784634,0.149264815114083,haEWAS-only
cg17043875,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr8,82464471,82464472,,,,2.04291660993474e-05,-0.116584214223663,0.041158507177958,0.0041549262297279,-0.0796083199553328,0.411146220387785,haEWAS-only
cg00434785,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr2,85987890,85987891,ATOH8,Body,,1.41331585927123e-06,-0.238903842387843,0.0165771817084468,2.65297755401532e-06,0.2989331562734,0.029682090899144,Common
cg04378708,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr16,68180730,68180731,NFATC3;NFATC3;NFATC3,Body;Body;Body,,1.19780448021289e-05,-0.108457598683378,0.0465178508035691,0.0001333386329308,-0.256444135180391,0.159010279264013,haEWAS-only
cg25019274,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr11,19298668,19298669,,,,8.66077114934272e-06,-0.153613698131684,0.0275248659132517,0.000865908360569,-0.10640498221499,0.2734055048242,haEWAS-only
cg23649619,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr2,98461039,98461040,TMEM131,Body,,9.60606390180953e-07,-0.384407153070467,0.0084450650383107,0.0002212682234575,-0.258951116541958,0.183572019753205,haEWAS-only
cg15183258,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr15,42061865,42061866,MGA;MGA,3'UTR;3'UTR,,2.88719004808388e-05,-0.241887647380926,0.0464083557669632,0.0001021537571671,-0.225420335005097,0.145951394754488,haEWAS-only
cg02570642,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr9,139310508,139310509,PMPCA;PMPCA;PMPCA,Body;Body;Body,N_Shelf,2.39500878049494e-05,0.170177084021524,0.0644529003641664,3.23581398796048e-06,-0.192889423052061,0.0324869602580984,Beta-only
cg06082750,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr22,39868756,39868757,MGAT3,5'UTR,,2.36866176371992e-05,-0.0848095886775433,0.0426225683185899,0.0017050655150245,-0.0640886658114281,0.332401168526463,haEWAS-only
cg12953827,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr2,24538283,24538284,ITSN2;ITSN2;ITSN2,Body;Body;Body,,2.30626119423152e-05,-0.16952746000911,0.0424496223842318,0.0016966712691488,-0.125150267388473,0.332401168526463,haEWAS-only
cg05562612,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr22,31558631,31558632,RNF185;RNF185;RNF185;RNF185;RNF185;RNF185,5'UTR;5'UTR;Body;Body;Body;Body,S_Shelf,2.65256897225315e-05,0.19362915357273,0.0444460911477755,0.0001719465637388,0.176014889180091,0.17291881062575,haEWAS-only
cg13721937,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr17,48473638,48473639,LRRC59,Body,N_Shore,3.2108801475594e-06,-0.129568070327679,0.0156090483802146,0.0010472380509261,-0.0927378979895827,0.288473759636702,haEWAS-only
cg10002332,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr15,80259561,80259562,BCL2A1;BCL2A1,Body;Body,,2.24631841086368e-07,-0.374601875057069,0.0040016211739337,5.29364333511197e-08,-0.309426878369305,0.0032774092843734,Common
cg11277665,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr3,183206956,183206957,KLHL6,3'UTR,N_Shelf,1.06488970964756e-05,-0.156224751372934,0.0304530478173444,5.93923133376909e-05,-0.147424242723482,0.117762080406006,haEWAS-only
cg16768949,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr6,150895822,150895823,,,,2.2362136951187e-05,-0.163745674759228,0.0421664565496537,3.72391964100591e-05,-0.145618801790732,0.0994785336049315,haEWAS-only
cg16362595,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr6,15305678,15305679,JARID2,Body,,7.14075523668024e-06,-0.115201109388599,0.0355125181951419,0.0009923633010423,0.100594907356128,0.285764474828,haEWAS-only
cg24097814,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr12,53320632,53320633,,,,5.45165225914035e-06,0.166749086116125,0.0321252784692755,0.0002926904103193,-0.176857444350502,0.200142858323344,haEWAS-only
cg12949760,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr11,2542862,2542863,KCNQ1;KCNQ1,Body;Body,,2.33820687586466e-05,-0.163191651644475,0.0425488910733117,0.0115646241184834,-0.0726824204620201,0.516461261248714,haEWAS-only
cg05343021,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr19,10773698,10773699,ILF3;ILF3;ILF3;ILF3;ILF3,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR,,6.29757946745042e-06,-0.0917769773933879,0.0239433469690871,0.002632240941834,-0.0777406128801313,0.365843493319141,haEWAS-only
cg25130385,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr9,135646027,135646028,C9orf98,Body,Island,2.38387798014435e-05,-0.113284280261633,0.0426225683185899,0.0108070118443285,-0.0988529265185733,0.508899419072345,haEWAS-only
cg24691332,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr10,34483325,34483326,PARD3,Body,,1.9799055743635e-05,-0.142888133015226,0.0406706054318553,0.0047686288546951,-0.0759913400184527,0.424716938942358,haEWAS-only
cg01530168,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr5,124033619,124033620,ZNF608,Body,,2.40935626905508e-05,-0.120646847589857,0.0426275320294719,3.31995749527045e-05,-0.108305925914567,0.0948459638093879,haEWAS-only
cg08834573,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr10,77005666,77005667,,,,1.01421566009772e-08,-0.151754976002978,0.0004874398029427,2.82036338207038e-07,-0.147621214498125,0.0080591449740602,Common
cg02175213,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr12,69352407,69352408,CPM,5'UTR,,1.14474949970279e-06,-0.11519053433411,0.0090107359544222,0.0030086094647356,-0.0520978131476689,0.378383752533751,haEWAS-only
cg20041532,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr12,51478720,51478721,CSRNP2;CSRNP2,TSS1500;TSS1500,S_Shore,1.29420597543223e-06,-1.90879721990539,0.0095138275838603,0.0013318108366686,-0.279298144445236,0.311878615404638,haEWAS-only
cg20904419,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr3,159522856,159522857,IQCJ-SCHIP1;IQCJ-SCHIP1;SCHIP1;SCHIP1;SCHIP1,Body;Body;Body;Body;Body,,2.21165480949133e-06,-0.150189114139925,0.0133742444454122,3.46235302430316e-05,-0.137120373250652,0.0968741591781166,haEWAS-only
cg00753462,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr17,62768580,62768581,LOC146880,Body,,9.68425105490769e-08,0.246767009481359,0.0033908697022872,1.88397827559668e-05,-0.33339150913233,0.0754086041286151,haEWAS-only
cg23829267,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,8686044,8686045,RERE;RERE,Body;Body,,3.76420478416472e-05,0.153899099805347,0.0528657571364754,1.5231509217065e-07,0.180839727967211,0.0066565816745774,Beta-only
cg06476693,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr11,130283454,130283455,ADAMTS8,Body,,2.75065780769983e-05,0.139551266491479,0.0455262113538118,0.0003656768345623,0.122590495122368,0.213142581648707,haEWAS-only
cg10179300,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr5,14147618,14147619,TRIO,Body,S_Shelf,5.88870179198507e-06,1.45032766478848,0.0229096558905804,5.00636094686891e-06,0.286765048916864,0.043758304000382,Common
cg24691792,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr20,1183986,1183987,C20orf202,TSS200,,1.79769687162584e-05,-0.140978791693289,0.0388794737120697,1.70670596045085e-06,-0.157910519957459,0.0243844301248676,Common
cg05476232,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr17,74361501,74361502,,,,3.62749425586029e-07,-0.274453642933658,0.0052890371110961,0.0003456959569862,-0.177998045303681,0.210174655040174,haEWAS-only
cg04163995,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr4,15870928,15870929,,,,1.41524976976118e-05,-0.333259013728194,0.0349291626364901,0.0001129904576851,-0.303286762638432,0.149264815114083,haEWAS-only
cg13487631,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr13,111041013,111041014,COL4A2,Body,S_Shelf,3.50283091636979e-07,0.205968253476583,0.0052862007219434,3.20753948458396e-07,0.247643579404599,0.0083948694119607,Common
cg16502747,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr14,23531625,23531626,ACIN1;ACIN1;ACIN1;ACIN1;ACIN1,Body;Body;Body;Body;Body,S_Shelf,1.57567533472629e-05,-0.0883357398688139,0.0364038544049013,0.0743877202361437,-0.0416747153718855,0.732170474336567,haEWAS-only
cg07091793,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr10,6362483,6362484,,,,3.05714552398282e-05,-0.297178426394158,0.0472487424558986,0.002618693188058,-0.169911902551183,0.365693785595381,haEWAS-only
cg17928881,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,30187245,30187246,,,,7.10953468079015e-06,-0.166929538485221,0.0246805491190259,0.0003332753062784,-0.136493852546813,0.207548663619748,haEWAS-only
cg08950751,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr11,67255492,67255493,AIP;AIP;AIP,Body;Body;Body,,7.76817512872759e-07,-0.21601685419288,0.0077708043962708,0.0002028012132702,-0.165239586904445,0.180172752375608,haEWAS-only
cg14048783,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr9,17137020,17137021,CNTLN;CNTLN,Body;Body,S_Shore,3.9430999771988e-06,-1.81784145349624,0.0283096469414815,0.0001747091095428,0.480290268633179,0.173681838287815,haEWAS-only
cg26506497,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr22,28263467,28263468,PITPNB;PITPNB;PITPNB,Body;Body;Body,,2.58992171862937e-07,-0.383932462454816,0.0044954200985738,1.33484242703963e-08,-0.430401239901467,0.0023820275000208,Common
cg01908782,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr15,63135469,63135470,TLN2,3'UTR,,1.88682438565945e-05,-0.112620082050795,0.0400262355999831,0.0003616257499439,-0.0955841656925148,0.211595159231194,haEWAS-only
cg19645693,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr7,93520440,93520441,TFPI2;TFPI2;TFPI2,TSS200;TSS200;TSS200,S_Shore,1.20475346003465e-05,-0.102139765263093,0.0465178508035691,1.21071392785618e-05,0.220691770986582,0.0630241527132568,haEWAS-only
cg19867914,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr2,144234430,144234431,ARHGAP15,Body,,3.11041466097759e-05,-0.159071280346871,0.0474224047152744,0.0021279247641118,-0.11423494740737,0.348723741902364,haEWAS-only
cg22207633,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr2,85988663,85988664,ATOH8,Body,,3.02926327407309e-05,0.191618691028591,0.0472487424558986,0.0003463854445088,0.165586759187237,0.210359561173859,haEWAS-only
cg19163503,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr7,31291179,31291180,,,,2.26986847834559e-05,0.357911974978042,0.042361113059433,9.00906420577104e-06,0.307228197324122,0.0553161009538907,haEWAS-only
cg12104184,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr3,192636697,192636698,MB21D2,TSS1500,S_Shore,2.85992316631271e-05,-0.262606778908516,0.0462593510970952,0.0001400537212661,-0.240927368752107,0.160367369232732,haEWAS-only
cg24544593,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr2,201273658,201273659,SPATS2L;SPATS2L;SPATS2L;SPATS2L;SPATS2L;SPATS2L;SPATS2L,5'UTR;Body;Body;Body;Body;Body;Body,,1.25432754284632e-05,0.201691347456289,0.0478642320066625,0.0001331570244154,-0.193433914714268,0.159010279264013,haEWAS-only
cg20836189,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr5,76115784,76115785,F2RL1,Body,Island,1.63880842607723e-05,-0.464019423888738,0.0366128732515988,0.0239233656031972,-0.10981846424644,0.600181292004896,haEWAS-only
cg05150036,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr10,5888619,5888620,,,,1.73353896348134e-05,-0.242274138641366,0.0381005410818885,0.0021479220602067,-0.176568231488922,0.349879361005992,haEWAS-only
cg26095923,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr10,63747939,63747940,ARID5B,Body,,3.19086430631409e-05,-0.336949297923109,0.0479332421338744,0.0051177594852224,-0.252100345857705,0.431597481422377,haEWAS-only
cg24402861,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr3,47934444,47934445,MAP4;MAP4,Body;Body,,7.1273631395939e-06,0.133962487278506,0.0355125181951419,6.0566061037002e-05,-0.211993113040514,0.119040510008456,haEWAS-only
cg04482356,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr4,7675535,7675536,SORCS2,Body,,1.75551777153815e-05,-0.41742219908744,0.0384587357188259,0.0021603896099981,-0.198793372104314,0.350025835061058,haEWAS-only
cg00705730,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr2,106438120,106438121,NCK2;NCK2,5'UTR;5'UTR,,2.43314910124011e-05,-0.143325879940148,0.0426275320294719,0.300154034443663,-0.0608116055071607,0.891286212292518,haEWAS-only
cg22274234,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr12,109888858,109888859,KCTD10,3'UTR,,2.59469876999603e-05,-0.164423540402995,0.0439758154606146,0.0003061809743241,-0.119002762296267,0.202752315500044,haEWAS-only
cg09611296,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr20,18700275,18700276,DTD1,Body,,1.00688581023921e-05,0.167184330243101,0.0430645229434626,0.0004001932534702,-0.195891194777127,0.217499617331913,haEWAS-only
cg09489814,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr10,33626798,33626799,,,S_Shore,1.10750417643857e-05,-0.163064348222271,0.0441334734802174,0.0001751519779646,0.16592262569441,0.173736263579289,haEWAS-only
cg06467317,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr4,81283996,81283997,C4orf22;C4orf22,Body;Body,,7.74600261267959e-06,-0.193223407320261,0.0259581968842549,0.0263449381628244,-0.112400649661526,0.612379276275506,haEWAS-only
cg09658958,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr8,56904259,56904260,LYN;LYN,Body;Body,,2.4188435760095e-05,-0.112143667771648,0.0426275320294719,0.004284670844588,-0.0761648143743753,0.414651434844768,haEWAS-only
cg17315967,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr11,119038852,119038853,NLRX1;NLRX1;NLRX1;NLRX1,TSS1500;TSS1500;TSS1500;TSS200,N_Shore,1.57438544343998e-06,0.10759839996159,0.0172636385811584,7.37691821503938e-06,-0.239116462185182,0.0509965983589007,haEWAS-only
cg22255037,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr3,68039681,68039682,FAM19A1,TSS1500,,2.41373761280407e-05,0.207242526294487,0.0426275320294719,0.0010044693915105,0.166639973332583,0.286419211292908,haEWAS-only
cg20090561,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr3,185704268,185704269,,,,1.6036668470078e-05,0.235224972888634,0.0365053220819613,4.09343229649833e-05,0.281518663373479,0.102905816733452,haEWAS-only
cg19742736,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr20,439960,439961,TBC1D20,Body,N_Shelf,1.31428168455148e-05,-0.252674213150686,0.0335730528564235,2.39326414279264e-05,-0.243841821903782,0.0838710387656237,haEWAS-only
cg06951564,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,25911619,25911620,,,,2.22683191879719e-05,-0.285534965177042,0.0421444916785023,1.82091993699722e-05,-0.22729311664142,0.0740585787880855,haEWAS-only
cg05538508,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr19,45670485,45670486,TRAPPC6A;TRAPPC6A;TRAPPC6A;TRAPPC6A,Body;Body;Body;Body,,4.26738833614142e-06,-0.143144426184792,0.0183997010070227,0.0002114286346937,-0.108769576135937,0.181631766919645,haEWAS-only
cg15978937,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr18,45494711,45494712,,,,8.88834513408951e-06,-0.144746789779194,0.0278557856020146,0.0131173375757255,-0.0795143425427788,0.531424656934305,haEWAS-only
cg14287794,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr2,163034394,163034395,FAP;FAP,Body;Body,,2.80645305499489e-05,-0.209391734363969,0.0458886935190598,0.0006934228397909,-0.17042795071762,0.254785225089684,haEWAS-only
cg02703675,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr11,12159354,12159355,MICAL2;MICAL2;MICAL2;MICAL2;MICAL2,TSS1500;TSS1500;5'UTR;5'UTR;5'UTR,,4.17802463780614e-06,-0.191971837586824,0.0181298683605293,1.16153168884358e-05,-0.182264495556524,0.062312901558368,haEWAS-only
cg16099687,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr12,96839959,96839960,,,,1.5684179277025e-06,0.158831323068237,0.0105120804626252,6.74384379343371e-06,0.1410166106945,0.0499434124224464,Common
cg08404354,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr10,115311837,115311838,HABP2,TSS1500,,3.86771053933399e-06,0.0791879822353631,0.0282867057905653,0.0010099179272,-0.115862527169823,0.286482936519551,haEWAS-only
cg03286766,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr3,134081809,134081810,AMOTL2;AMOTL2;AMOTL2,Body;Body;Body,N_Shore,2.08727091479038e-06,-0.180092792892645,0.0196184657991715,9.39237351090186e-06,0.238697660692496,0.0566819997427877,haEWAS-only
cg14341034,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr11,65709117,65709118,,,,0.0001147331628053,0.12996632837994,0.082989288813718,4.96237050081105e-06,0.148551832145391,0.043758304000382,Beta-only
cg06759845,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,156460474,156460475,MEF2D,5'UTR,,1.01833258361414e-05,-0.0744854762743989,0.0430645229434626,0.000183905355164,-0.196259113530442,0.176984129530711,haEWAS-only
cg22910439,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr6,150323295,150323296,RAET1K,Body,N_Shelf,4.16638552236279e-06,0.196071686061951,0.0283096469414815,8.17360444208468e-05,-0.217292711911369,0.136155756184508,haEWAS-only
cg24031137,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr5,148939617,148939618,,,,2.28709950220437e-05,-0.22636591912624,0.0424496223842318,2.38163923598399e-06,-0.245038783014625,0.0290070384232355,Common
cg14009900,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr9,93983210,93983211,AUH,Body,,1.05377438657111e-05,-0.28908080643994,0.0303548456137144,0.0029109761019442,-0.165408153153328,0.375643864975989,haEWAS-only
cg00510541,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr6,44040208,44040209,,,N_Shore,2.111760455186e-05,0.278686672036889,0.0607559962126218,0.000201270241393,-0.244788339312971,0.180172752375608,haEWAS-only
cg11014810,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr10,105589064,105589065,SH3PXD2A,Body,,2.51070209270035e-05,-0.258820568716091,0.0431367295057436,0.0001417304659095,-0.199347013514643,0.160367369232732,haEWAS-only
cg15546236,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr13,25205286,25205287,,,,7.80006534552389e-08,-0.142220880300005,0.0024000694703649,1.10404349955272e-05,-0.135275548848896,0.0607588668013851,haEWAS-only
cg17841440,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr19,1861356,1861357,KLF16,Body,N_Shore,2.13702952749534e-06,0.0679171406234039,0.0196184657991715,0.0010023148621433,-0.0701313408670217,0.286419211292908,haEWAS-only
cg09530594,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr19,10855405,10855406,DNM2;DNM2;DNM2;DNM2,Body;Body;Body;Body,,2.95685741243493e-06,-0.115139214636204,0.015163683228799,0.0001666350054767,-0.101750857909849,0.172427347405548,haEWAS-only
cg23716690,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,10314029,10314030,KIF1B;KIF1B,Body;Body,,3.85417051665383e-06,-0.0905291579190695,0.0282867057905653,0.0253090556463639,-0.118971726322181,0.607485471541728,haEWAS-only
cg07102919,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr10,123670487,123670488,ATE1;ATE1;ATE1;ATE1;ATE1;ATE1,Body;Body;Body;Body;Body;Body,,8.31985100711931e-07,-0.267643149664327,0.0079324154664877,3.11162329449074e-06,-0.214588761071912,0.0321078900020655,Common
cg24710179,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr11,642975,642976,,,N_Shore,2.14598468973583e-06,0.217686991062727,0.0196184657991715,1.8953039878985e-06,-0.259588750022968,0.0256019730289679,Common
cg06897413,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr9,130257659,130257660,LRSAM1;LRSAM1;LRSAM1;LRSAM1,Body;Body;Body;Body,,2.7661484508306e-05,-0.106213721031322,0.0455598110428204,0.0003616454808879,-0.0849557925109641,0.211595159231194,haEWAS-only
cg02707048,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr6,163652477,163652478,PACRG;PACRG;PACRG,Body;Body;Body,,1.90706401185633e-05,0.249653477398223,0.0400262355999831,6.89316303256544e-05,0.13904888882047,0.126907175095518,haEWAS-only
cg01230359,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr16,8728911,8728912,METTL22;METTL22,ExonBnd;Body,,1.04290630424063e-05,-0.133388418336405,0.0302996508529502,0.0029947747405979,-0.086697108086706,0.377628744797266,haEWAS-only
cg13936783,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr22,30483261,30483262,HORMAD2,5'UTR,,9.1507196882901e-06,-0.158424687354757,0.0284149574937249,0.000375041260794,-0.128749079754254,0.214701866084528,haEWAS-only
cg03202506,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr2,12458769,12458770,LOC100506457,Body,,7.46929035779343e-06,-0.358175197823294,0.0255365606410788,3.82119945492378e-05,-0.236220166345233,0.0999638562416956,haEWAS-only
cg00871371,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr17,75371476,75371477,SEPT9;SEPT9;SEPT9;SEPT9;SEPT9,5'UTR;Body;Body;Body;TSS1500,S_Shore,2.08783488859447e-06,0.245300517629551,0.0129663549172521,1.06822539741882e-05,0.199126580969194,0.0596756563442431,haEWAS-only
cg03056547,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,68907883,68907884,RPE65,Body,,5.59582168875422e-06,-0.26336051885205,0.0321536023574084,2.76141519512284e-06,0.310701088510622,0.029682090899144,Common
cg14969625,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr3,183266341,183266342,KLHL6-AS1;KLHL6,TSS200;Body,,2.79251629343927e-06,-0.19687309586544,0.0149565011402341,0.0006671718165824,-0.132179430147481,0.253322322286731,haEWAS-only
